,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,weight,weight,weight,weight,weight,weight,weight,Unlabeled 1554,Unlabeled 1554,Unlabeled 1554,Unlabeled 1555,Unlabeled 1555,Unlabeled 1555,Unlabeled 1556,Unlabeled 1556,Unlabeled 1556,Unlabeled 1557,Unlabeled 1557,Unlabeled 1557,Unlabeled 1558,Unlabeled 1558,Unlabeled 1558,Unlabeled 1559,Unlabeled 1559,Unlabeled 1559,Unlabeled 1561,Unlabeled 1561,Unlabeled 1561,Unlabeled 1563,Unlabeled 1563,Unlabeled 1563,Unlabeled 1565,Unlabeled 1565,Unlabeled 1565,weight:Marker1,weight:Marker1,weight:Marker1,weight:Marker2,weight:Marker2,weight:Marker2,weight:Marker3,weight:Marker3,weight:Marker3
,ID,"1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","1A3DA98FB15F11EAF2D8E94110B04097","DFD50","DFD50","DFD50","DFD60","DFD60","DFD60","DFD70","DFD70","DFD70","DFD80","DFD80","DFD80","DFD90","DFD90","DFD90","DFDA0","DFDA0","DFDA0","DFE40","DFE40","DFE40","DFE60","DFE60","DFE60","DFE80","DFE80","DFE80","DFE00","DFE00","DFE00","DFDE0","DFDE0","DFDE0","DFD30","DFD30","DFD30"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1300,3.611111,-0.399803,-0.471672,-0.645496,0.448350,0.145226,0.497807,0.007343,1.784286,0.159752,-1.824171,1.778843,0.558603,-1.841405,1.641309,0.284172,-1.706458,1.584725,0.201425,-1.683861,1.520712,0.151925,-1.992887,1.517631,0.409251,-1.992594,,,,,,,,,,0.135635,0.468455,0.024686,0.154137,0.496272,-0.026591,0.145905,0.528692,0.023935
1301,3.613889,-0.401392,-0.471667,-0.643754,0.449440,0.144647,0.497717,0.008250,1.784246,0.159762,-1.824110,1.778836,0.558591,-1.841397,1.641304,0.284181,-1.706429,1.584670,0.201431,-1.683812,1.520723,0.151935,-1.992907,1.517654,0.409248,-1.992636,,,,,,,,,,0.135178,0.468400,0.025704,0.153410,0.496124,-0.025724,0.145352,0.528627,0.024772
1302,3.616667,-0.403195,-0.471049,-0.642347,0.450485,0.144076,0.497630,0.009145,1.784275,0.159763,-1.824173,1.778853,0.558581,-1.841419,1.641316,0.284175,-1.706441,1.584724,0.201423,-1.683889,1.520731,0.151937,-1.992912,1.517635,0.409248,-1.992572,,,,,,,,,,0.134707,0.468329,0.026683,0.152670,0.495997,-0.024867,0.144852,0.528562,0.025618
1303,3.619444,-0.646326,0.741464,-0.015710,0.179575,0.143602,0.497548,0.010192,1.784279,0.159757,-1.824168,1.778878,0.558595,-1.841476,1.641331,0.284162,-1.706461,1.584682,0.201420,-1.683834,1.520750,0.151912,-1.992955,1.517623,0.409254,-1.992562,,,,,,,,,,0.134220,0.468291,0.027709,0.144294,0.528516,0.026499,0.152293,0.495838,-0.023633
1304,3.622222,-0.646971,0.741441,-0.014729,0.177414,0.143027,0.497467,0.011111,1.784325,0.159752,-1.824217,1.778822,0.558601,-1.841368,1.641302,0.284168,-1.706410,1.584676,0.201429,-1.683800,1.520755,0.151918,-1.992946,1.517624,0.409256,-1.992585,,,,,,,,,,0.133760,0.468210,0.028706,0.143756,0.528483,0.027366,0.151565,0.495708,-0.022739
1305,3.625000,-0.647408,0.741599,-0.013582,0.175241,0.142444,0.497383,0.012017,1.784312,0.159767,-1.824212,1.778840,0.558585,-1.841393,1.641342,0.284171,-1.706487,1.584694,0.201422,-1.683843,1.520704,0.151929,-1.992888,1.518143,0.409245,-1.993101,,,,,,,,,,0.133282,0.468140,0.029700,0.143227,0.528412,0.028222,0.150823,0.495597,-0.021873
1306,3.627778,-0.648168,0.741487,-0.012490,0.172975,0.141859,0.497300,0.012946,1.784279,0.159754,-1.824183,1.778852,0.558608,-1.841418,1.641317,0.284178,-1.706423,1.584705,0.201429,-1.683873,1.520728,0.151912,-1.992907,1.517670,0.409231,-1.992661,,,,,,,,,,0.132827,0.468065,0.030719,0.142670,0.528362,0.029099,0.150080,0.495472,-0.020981
1307,3.630556,-0.648646,0.741631,-0.011094,0.170639,0.141272,0.497216,0.013872,1.784278,0.159761,-1.824180,1.778876,0.558588,-1.841442,1.641359,0.284171,-1.706486,1.584728,0.201422,-1.683892,1.520698,0.151923,-1.992857,1.517017,0.409527,-1.991868,,,,,,,,,,0.132365,0.468000,0.031720,0.142138,0.528290,0.029985,0.149311,0.495356,-0.020090
1308,3.633333,-0.649186,0.741743,-0.010083,0.168146,0.140692,0.497131,0.014816,1.784293,0.159763,-1.824180,1.778876,0.558598,-1.841442,1.641325,0.284169,-1.706447,1.584708,0.201426,-1.683864,1.520726,0.151924,-1.992890,1.517631,0.409257,-1.992595,,,,,,,,,,0.131900,0.467936,0.032777,0.141613,0.528226,0.030849,0.148563,0.495230,-0.019179
1309,3.636111,-0.649910,0.741663,-0.008497,0.165772,0.140095,0.497052,0.015748,1.784292,0.159757,-1.824162,1.778864,0.558602,-1.841430,1.641321,0.284162,-1.706462,1.584721,0.201424,-1.683876,1.520710,0.151932,-1.992887,1.517638,0.409263,-1.992597,,,,,,,,,,0.131454,0.467858,0.033777,0.141053,0.528179,0.031755,0.147778,0.495120,-0.018289
1310,3.638889,-0.650483,0.741728,-0.007094,0.163281,0.139506,0.496972,0.016701,1.784298,0.159759,-1.824192,1.778882,0.558582,-1.841444,1.641352,0.284168,-1.706490,1.584706,0.201415,-1.683852,1.520726,0.151932,-1.992909,1.517662,0.409239,-1.992634,,,,,,,,,,0.131000,0.467800,0.034822,0.140514,0.528109,0.032661,0.147005,0.495006,-0.017380
1311,3.641667,-0.650874,0.741926,-0.005417,0.160873,0.138913,0.496911,0.017641,1.784287,0.159765,-1.824193,1.778843,0.558599,-1.841418,1.641311,0.284159,-1.706445,1.584702,0.201429,-1.683859,1.520741,0.151918,-1.992924,1.517607,0.409258,-1.992549,,,,,,,,,,0.130537,0.467726,0.035817,0.139992,0.528094,0.033572,0.146209,0.494915,-0.016467
1312,3.644444,-0.651447,0.741993,-0.003818,0.158268,0.138328,0.496846,0.018619,1.784283,0.159769,-1.824157,1.778861,0.558585,-1.841419,1.641309,0.284173,-1.706433,1.584684,0.201434,-1.683822,1.520725,0.151910,-1.992909,1.517634,0.409266,-1.992593,,,,,,,,,,0.130098,0.467685,0.036889,0.139460,0.528036,0.034514,0.145427,0.494818,-0.015547
1313,3.647222,-0.651583,0.742416,-0.002250,0.155735,0.137743,0.496781,0.019571,1.784279,0.159765,-1.824159,1.778853,0.558588,-1.841415,1.641338,0.284178,-1.706463,1.584685,0.201433,-1.683839,1.520748,0.151926,-1.992942,1.517627,0.409264,-1.992575,,,,,,,,,,0.129626,0.467640,0.037913,0.138966,0.527984,0.035421,0.144636,0.494720,-0.014622
1314,3.650000,-0.652392,0.742289,-0.000493,0.152939,0.137155,0.496711,0.020536,1.784324,0.159767,-1.824225,1.778882,0.558596,-1.841456,1.641309,0.284164,-1.706432,1.584674,0.201436,-1.683825,1.520735,0.151932,-1.992923,1.517649,0.409247,-1.992629,,,,,,,,,,0.129208,0.467583,0.038988,0.138418,0.527921,0.036339,0.143840,0.494630,-0.013719
1315,3.652778,-0.652189,0.742937,0.001196,0.150638,0.136567,0.496657,0.021501,1.784270,0.159766,-1.824147,1.778833,0.558583,-1.841391,1.641337,0.284166,-1.706480,1.584712,0.201414,-1.683866,1.520694,0.151931,-1.992861,1.516968,0.409536,-1.991763,,,,,,,,,,0.128711,0.467535,0.039993,0.137942,0.527894,0.037289,0.143046,0.494543,-0.012780
1316,3.655556,-0.652751,0.743017,0.003102,0.147757,0.135995,0.496610,0.022466,1.784274,0.159771,-1.824166,1.778876,0.558601,-1.841470,1.641319,0.284178,-1.706437,1.584701,0.201419,-1.683844,1.520750,0.151925,-1.992950,1.517632,0.409256,-1.992565,,,,,,,,,,0.128304,0.467507,0.041047,0.137435,0.527857,0.038214,0.142245,0.494466,-0.011862
1317,3.658333,-0.652733,0.743506,0.004836,0.145310,0.135399,0.496560,0.023432,1.784327,0.159757,-1.824229,1.778810,0.558587,-1.841359,1.641328,0.284170,-1.706466,1.584672,0.201419,-1.683832,1.520727,0.151931,-1.992883,1.517629,0.409256,-1.992594,,,,,,,,,,0.127817,0.467463,0.042071,0.136940,0.527824,0.039147,0.141439,0.494394,-0.010920
1318,3.661111,-0.653208,0.743655,0.006857,0.142298,0.134826,0.496511,0.024411,1.784276,0.159767,-1.824157,1.778885,0.558596,-1.841460,1.641286,0.284167,-1.706384,1.584690,0.201436,-1.683824,1.520732,0.151938,-1.992913,1.517636,0.409256,-1.992594,,,,,,,,,,0.127407,0.467421,0.043155,0.136444,0.527781,0.040074,0.140628,0.494330,-0.009997
1319,3.663889,-0.653041,0.744253,0.008575,0.139824,0.134232,0.496456,0.025371,1.784304,0.159753,-1.824201,1.778827,0.558600,-1.841394,1.641312,0.284180,-1.706450,1.584657,0.201438,-1.683784,1.520734,0.151932,-1.992917,1.517622,0.409252,-1.992575,,,,,,,,,,0.126916,0.467391,0.044164,0.135961,0.527734,0.041003,0.139819,0.494244,-0.009054
1320,3.666667,-0.653113,0.744706,0.010503,0.136919,0.133653,0.496424,0.026347,1.784269,0.159757,-1.824146,1.778837,0.558586,-1.841396,1.641346,0.284170,-1.706491,1.584680,0.201415,-1.683823,1.520719,0.151941,-1.992881,1.517653,0.409253,-1.992636,,,,,,,,,,0.126472,0.467374,0.045213,0.135488,0.527730,0.041949,0.139000,0.494170,-0.008120
1321,3.669444,-0.652921,0.745325,0.012440,0.134277,0.133080,0.496381,0.027310,1.784304,0.159743,-1.824217,1.778869,0.558610,-1.841452,1.641315,0.284184,-1.706438,1.584689,0.201432,-1.683841,1.520727,0.151932,-1.992899,1.516974,0.409535,-1.991796,,,,,,,,,,0.126010,0.467344,0.046234,0.135035,0.527694,0.042878,0.138196,0.494106,-0.007183
1322,3.672222,-0.653097,0.745624,0.014327,0.131547,0.132501,0.496351,0.028306,1.784268,0.159767,-1.824144,1.778835,0.558594,-1.841397,1.641363,0.284164,-1.706517,1.584715,0.201427,-1.683867,1.520691,0.151929,-1.992851,1.517668,0.409267,-1.992621,,,,,,,,,,0.125565,0.467316,0.047318,0.134545,0.527671,0.043826,0.137392,0.494066,-0.006225
1323,3.675000,-0.652641,0.746469,0.016447,0.128735,0.131928,0.496307,0.029267,1.784298,0.159757,-1.824178,1.778875,0.558584,-1.841452,1.641306,0.284181,-1.706424,1.584713,0.201426,-1.683881,1.520748,0.151928,-1.992915,1.517649,0.409264,-1.992606,,,,,,,,,,0.125101,0.467299,0.048323,0.134119,0.527629,0.044760,0.136565,0.493993,-0.005282
1324,3.677778,-0.652440,0.747074,0.018200,0.125979,0.131355,0.496278,0.030251,1.784273,0.159766,-1.824158,1.778847,0.558600,-1.841399,1.641277,0.284180,-1.706406,1.584676,0.201430,-1.683831,1.520752,0.151910,-1.992941,1.517621,0.409264,-1.992573,,,,,,,,,,0.124638,0.467301,0.049378,0.133664,0.527605,0.045699,0.135764,0.493929,-0.004325
1325,3.680556,-0.652043,0.747802,0.020101,0.123398,0.130790,0.496251,0.031212,1.784303,0.159753,-1.824195,1.778853,0.558594,-1.841411,1.641325,0.284177,-1.706434,1.584714,0.201430,-1.683866,1.520750,0.151923,-1.992939,1.516986,0.409531,-1.991798,,,,,,,,,,0.124172,0.467281,0.050373,0.133233,0.527606,0.046633,0.134966,0.493868,-0.003370
1326,3.683333,-0.651793,0.748422,0.022179,0.120574,0.130235,0.496225,0.032209,1.784283,0.159763,-1.824178,1.778859,0.558584,-1.841417,1.641309,0.284169,-1.706429,1.584690,0.201430,-1.683846,1.520726,0.151929,-1.992904,1.517643,0.409244,-1.992610,,,,,,,,,,0.123733,0.467256,0.051453,0.132805,0.527582,0.047587,0.134168,0.493836,-0.002414
1327,3.686111,-0.650813,0.749934,0.028199,0.115094,0.129492,0.496248,0.033167,1.784288,0.159753,-1.824175,1.778830,0.558605,-1.841381,1.641302,0.284168,-1.706421,1.584659,0.201436,-1.683785,1.520714,0.151918,-1.992924,1.517651,0.409252,-1.992610,,,,,,,,,,0.123258,0.467253,0.052443,0.132371,0.527561,0.048542,0.132847,0.493931,-0.001484
1328,3.688889,-0.650554,0.750451,0.029501,0.112837,0.128971,0.496225,0.034147,1.784303,0.159757,-1.824192,1.778867,0.558604,-1.841427,1.641318,0.284164,-1.706459,1.584666,0.201419,-1.683820,1.520745,0.151911,-1.992931,1.517669,0.409250,-1.992625,,,,,,,,,,0.122820,0.467261,0.053489,0.131948,0.527536,0.049475,0.132145,0.493878,-0.000522
1329,3.691667,-0.649878,0.751274,0.031032,0.110833,0.128431,0.496201,0.035110,1.784277,0.159756,-1.824163,1.778851,0.558588,-1.841419,1.641323,0.284167,-1.706486,1.584678,0.201428,-1.683811,1.520708,0.151926,-1.992890,1.517618,0.409257,-1.992583,,,,,,,,,,0.122333,0.467245,0.054491,0.131539,0.527518,0.050418,0.131420,0.493841,0.000421
1330,3.694444,-0.649724,0.751682,0.032374,0.108558,0.127925,0.496176,0.036101,1.784267,0.159770,-1.824125,1.778848,0.558601,-1.841408,1.641314,0.284169,-1.706433,1.584714,0.201422,-1.683869,1.520726,0.151933,-1.992890,1.517649,0.409254,-1.992603,,,,,,,,,,0.121916,0.467229,0.055564,0.131124,0.527505,0.051363,0.130735,0.493794,0.001376
1331,3.697222,-0.649217,0.752309,0.033858,0.106780,0.127404,0.496160,0.037071,1.784283,0.159764,-1.824158,1.778826,0.558586,-1.841398,1.641326,0.284151,-1.706474,1.584692,0.201422,-1.683818,1.520706,0.151936,-1.992867,1.517659,0.409250,-1.992629,,,,,,,,,,0.121457,0.467223,0.056550,0.130712,0.527487,0.052315,0.130044,0.493769,0.002347
1332,3.700000,-0.648857,0.752894,0.035603,0.104246,0.126870,0.496141,0.038050,1.784276,0.159767,-1.824163,1.778829,0.558580,-1.841386,1.641301,0.284177,-1.706435,1.584679,0.201430,-1.683831,1.520724,0.151931,-1.992893,1.517648,0.409249,-1.992619,,,,,,,,,,0.121023,0.467229,0.057592,0.130295,0.527462,0.053253,0.129293,0.493732,0.003306
1333,3.702778,-0.648057,0.753826,0.037869,0.101666,0.126326,0.496117,0.039016,1.784299,0.159741,-1.824179,1.778820,0.558583,-1.841370,1.641324,0.284177,-1.706447,1.584724,0.201425,-1.683891,1.520711,0.151933,-1.992899,1.517669,0.409258,-1.992632,,,,,,,,,,0.120568,0.467220,0.058588,0.129913,0.527430,0.054209,0.128497,0.493700,0.004251
1334,3.705556,-0.647914,0.754212,0.039678,0.098981,0.125788,0.496077,0.040007,1.784297,0.159748,-1.824195,1.778843,0.558603,-1.841410,1.641319,0.284182,-1.706444,1.584689,0.201440,-1.683829,1.520730,0.151930,-1.992900,1.517637,0.409249,-1.992573,,,,,,,,,,0.120150,0.467187,0.059655,0.129477,0.527404,0.055155,0.127735,0.493641,0.005212
1335,3.708333,-0.647196,0.755035,0.041879,0.096465,0.125257,0.496058,0.040989,1.784280,0.159762,-1.824173,1.778806,0.558599,-1.841339,1.641302,0.284178,-1.706413,1.584647,0.201448,-1.683760,1.520718,0.151910,-1.992915,1.517651,0.409251,-1.992631,,,,,,,,,,0.119712,0.467173,0.060649,0.129100,0.527392,0.056120,0.126959,0.493609,0.006198
1336,3.711111,-0.646964,0.755458,0.044043,0.093711,0.124708,0.496035,0.041965,1.784298,0.159753,-1.824184,1.778839,0.558593,-1.841405,1.641313,0.284170,-1.706445,1.584739,0.201431,-1.683906,1.520725,0.151928,-1.992893,1.517655,0.409260,-1.992616,,,,,,,,,,0.119296,0.467167,0.061687,0.128662,0.527345,0.057046,0.126167,0.493594,0.007161
1337,3.713889,-0.646303,0.756226,0.046532,0.090830,0.124173,0.495993,0.042931,1.784291,0.159756,-1.824170,1.778877,0.558590,-1.841460,1.641329,0.284178,-1.706454,1.584691,0.201430,-1.683833,1.520722,0.151932,-1.992879,1.517664,0.409254,-1.992635,,,,,,,,,,0.118878,0.467128,0.062683,0.128286,0.527310,0.057995,0.125356,0.493539,0.008114
1338,3.716667,-0.646074,0.756627,0.048717,0.087921,0.123629,0.495954,0.043923,1.784256,0.159761,-1.824133,1.778842,0.558589,-1.841418,1.641328,0.284172,-1.706460,1.584680,0.201424,-1.683809,1.520753,0.151909,-1.992954,1.517676,0.409265,-1.992644,,,,,,,,,,0.118471,0.467089,0.063734,0.127859,0.527285,0.058940,0.124557,0.493490,0.009097
1339,3.719444,-0.645492,0.757282,0.051232,0.085085,0.123097,0.495915,0.044896,1.784286,0.159753,-1.824199,1.778864,0.558590,-1.841437,1.641331,0.284172,-1.706484,1.584684,0.201429,-1.683826,1.520727,0.151917,-1.992907,1.517005,0.409524,-1.991809,,,,,,,,,,0.118064,0.467057,0.064735,0.127474,0.527230,0.059879,0.123754,0.493458,0.010074
1340,3.722222,-0.645241,0.757668,0.053604,0.082034,0.122566,0.495882,0.045890,1.784288,0.159741,-1.824161,1.778925,0.558583,-1.841512,1.641310,0.284173,-1.706442,1.584674,0.201431,-1.683817,1.520749,0.151915,-1.992948,1.517645,0.409257,-1.992614,,,,,,,,,,0.117682,0.467033,0.065785,0.127062,0.527193,0.060822,0.122953,0.493421,0.011064
1341,3.725000,-0.644795,0.758169,0.056053,0.079225,0.122020,0.495831,0.046838,1.784325,0.159757,-1.824222,1.778880,0.558592,-1.841455,1.641303,0.284170,-1.706428,1.584685,0.201425,-1.683837,1.520735,0.151929,-1.992924,1.517639,0.409242,-1.992597,,,,,,,,,,0.117267,0.466974,0.066753,0.126651,0.527151,0.061734,0.122142,0.493368,0.012027
1342,3.727778,-0.644543,0.758528,0.058459,0.076033,0.121508,0.495777,0.047826,1.784303,0.159746,-1.824195,1.778848,0.558596,-1.841421,1.641317,0.284175,-1.706450,1.584691,0.201422,-1.683860,1.520722,0.151932,-1.992907,1.517009,0.409529,-1.991831,,,,,,,,,,0.116914,0.466941,0.067797,0.126260,0.527096,0.062681,0.121350,0.493294,0.012999
1343,3.730556,-0.644077,0.759014,0.060736,0.073308,0.120977,0.495719,0.048782,1.784304,0.159752,-1.824200,1.778815,0.558604,-1.841354,1.641322,0.284167,-1.706480,1.584692,0.201428,-1.683846,1.520720,0.151930,-1.992882,1.516992,0.409537,-1.991817,,,,,,,,,,0.116509,0.466892,0.068764,0.125858,0.527043,0.063602,0.120565,0.493223,0.013981
1344,3.733333,-0.644051,0.759147,0.063460,0.069764,0.120476,0.495662,0.049750,1.784294,0.159752,-1.824165,1.778850,0.558604,-1.841399,1.641325,0.284165,-1.706478,1.584679,0.201430,-1.683832,1.520707,0.151928,-1.992892,1.517659,0.409244,-1.992622,,,,,,,,,,0.116202,0.466830,0.069796,0.125471,0.527009,0.064524,0.119754,0.493147,0.014929
1345,3.736111,-0.643405,0.759750,0.065603,0.067126,0.119936,0.495590,0.050691,1.784293,0.159761,-1.824188,1.778849,0.558593,-1.841402,1.641329,0.284176,-1.706471,1.584666,0.201441,-1.683794,1.520732,0.151924,-1.992907,1.517002,0.409534,-1.991834,,,,,,,,,,0.115769,0.466771,0.070767,0.125067,0.526922,0.065416,0.118971,0.493077,0.015889
1346,3.738889,-0.643216,0.759952,0.068045,0.064155,0.119448,0.495543,0.051662,1.784271,0.159770,-1.824139,1.778843,0.558601,-1.841394,1.641313,0.284170,-1.706462,1.584657,0.201433,-1.683816,1.520742,0.151913,-1.992952,1.516983,0.409539,-1.991809,,,,,,,,,,0.115443,0.466736,0.071778,0.124685,0.526864,0.066343,0.118215,0.493030,0.016866
1347,3.741667,-0.642924,0.760266,0.070014,0.061174,0.118923,0.495478,0.052609,1.784306,0.159757,-1.824206,1.778863,0.558595,-1.841421,1.641315,0.284181,-1.706424,1.584680,0.201432,-1.683821,1.520731,0.151939,-1.992906,1.517021,0.409539,-1.991837,,,,,,,,,,0.115058,0.466698,0.072752,0.124274,0.526825,0.067242,0.117439,0.492912,0.017832
1348,3.744444,-0.642588,0.760581,0.072390,0.057941,0.118428,0.495405,0.053553,1.784309,0.159766,-1.824204,1.778863,0.558610,-1.841412,1.641319,0.284176,-1.706425,1.584664,0.201431,-1.683804,1.520728,0.151908,-1.992914,1.517617,0.409269,-1.992571,,,,,,,,,,0.114719,0.466627,0.073764,0.123902,0.526760,0.068128,0.116663,0.492829,0.018767
1349,3.747222,-0.642126,0.760967,0.074860,0.054771,0.117924,0.495347,0.054491,1.784252,0.159767,-1.824133,1.778859,0.558592,-1.841421,1.641321,0.284175,-1.706467,1.584669,0.201431,-1.683802,1.520719,0.151918,-1.992912,1.516981,0.409537,-1.991777,,,,,,,,,,0.114366,0.466573,0.074753,0.123530,0.526703,0.069014,0.115876,0.492765,0.019704
1350,3.750000,-0.641828,0.761256,0.076677,0.051653,0.117424,0.495279,0.055441,1.784290,0.159766,-1.824172,1.778818,0.558594,-1.841368,1.641301,0.284183,-1.706437,1.584668,0.201438,-1.683801,1.520700,0.151916,-1.992872,1.517010,0.409534,-1.991841,,,,,,,,,,0.114007,0.466541,0.075741,0.123137,0.526643,0.069870,0.115129,0.492653,0.020711
1351,3.752778,-0.641295,0.761675,0.078880,0.048679,0.116949,0.495229,0.056369,1.784302,0.159757,-1.824186,1.778825,0.558592,-1.841362,1.641334,0.284172,-1.706479,1.584692,0.201433,-1.683843,1.520708,0.151941,-1.992847,1.517640,0.409245,-1.992617,,,,,,,,,,0.113666,0.466509,0.076711,0.122791,0.526597,0.070754,0.114390,0.492581,0.021644
1352,3.755556,-0.640984,0.761913,0.080869,0.045707,0.116463,0.495176,0.057286,1.784298,0.159751,-1.824175,1.778826,0.558604,-1.841377,1.641317,0.284177,-1.706461,1.584673,0.201434,-1.683809,1.520753,0.151921,-1.992944,1.517640,0.409262,-1.992592,,,,,,,,,,0.113322,0.466459,0.077696,0.122412,0.526556,0.071601,0.113656,0.492513,0.022562
1353,3.758333,-0.640380,0.762403,0.082703,0.042604,0.115994,0.495113,0.058231,1.784294,0.159756,-1.824179,1.778853,0.558592,-1.841431,1.641339,0.284161,-1.706488,1.584705,0.201417,-1.683849,1.520737,0.151927,-1.992925,1.517619,0.409249,-1.992548,,,,,,,,,,0.112974,0.466421,0.078685,0.122075,0.526515,0.072467,0.112934,0.492402,0.023542
1354,3.761111,-0.639625,0.763043,0.084151,0.039547,0.115493,0.495090,0.059138,1.784302,0.159761,-1.824191,1.778881,0.558606,-1.841425,1.641301,0.284170,-1.706418,1.584658,0.201438,-1.683776,1.520755,0.151903,-1.992936,1.517609,0.409261,-1.992533,,,,,,,,,,0.112576,0.466459,0.079674,0.121707,0.526481,0.073281,0.112196,0.492329,0.024460
1355,3.763889,-0.638974,0.763534,0.085961,0.036584,0.115026,0.495039,0.060036,1.784267,0.159758,-1.824153,1.778862,0.558611,-1.841436,1.641288,0.284181,-1.706390,1.584718,0.201425,-1.683874,1.520718,0.151938,-1.992908,1.517653,0.409244,-1.992599,,,,,,,,,,0.112227,0.466449,0.080623,0.121368,0.526427,0.074109,0.111484,0.492243,0.025375
1356,3.766667,-0.638495,0.763866,0.087887,0.033295,0.114558,0.494991,0.060925,1.784286,0.159760,-1.824161,1.778845,0.558601,-1.841405,1.641325,0.284168,-1.706462,1.584677,0.201420,-1.683816,1.520730,0.151915,-1.992923,1.517648,0.409259,-1.992624,,,,,,,,,,0.111900,0.466418,0.081558,0.121027,0.526424,0.074929,0.110747,0.492130,0.026288
1357,3.769444,-0.638005,0.764209,0.089484,0.030448,0.114121,0.494955,0.061823,1.784295,0.159755,-1.824183,1.778851,0.558598,-1.841389,1.641320,0.284172,-1.706439,1.584661,0.201424,-1.683803,1.520753,0.151909,-1.992941,1.517600,0.409255,-1.992546,,,,,,,,,,0.111580,0.466408,0.082504,0.120695,0.526392,0.075729,0.110087,0.492064,0.027236
1358,3.772222,-0.637187,0.764816,0.090961,0.027853,0.113676,0.494923,0.062702,1.784281,0.159753,-1.824171,1.778873,0.558601,-1.841455,1.641315,0.284162,-1.706447,1.584707,0.201424,-1.683864,1.520758,0.151904,-1.992947,1.517654,0.409258,-1.992623,,,,,,,,,,0.111219,0.466410,0.083421,0.120383,0.526371,0.076544,0.109427,0.491988,0.028141
1359,3.775000,-0.636783,0.765037,0.092791,0.024816,0.113238,0.494922,0.063570,1.784288,0.159767,-1.824179,1.778825,0.558592,-1.841381,1.641305,0.284178,-1.706427,1.584682,0.201445,-1.683838,1.520739,0.151931,-1.992922,1.517616,0.409262,-1.992558,,,,,,,,,,0.110921,0.466421,0.084357,0.120040,0.526354,0.077286,0.108754,0.491991,0.029066
1360,3.777778,-0.635852,0.765746,0.093989,0.022179,0.112802,0.494898,0.064449,1.784270,0.159764,-1.824157,1.778894,0.558603,-1.841490,1.641352,0.284160,-1.706509,1.584625,0.201451,-1.683760,1.520721,0.151924,-1.992887,1.517015,0.409537,-1.991846,,,,,,,,,,0.110553,0.466437,0.085282,0.119735,0.526330,0.078057,0.108118,0.491926,0.030009
1361,3.780556,-0.635162,0.766228,0.095355,0.019300,0.112381,0.494876,0.065312,1.784295,0.159756,-1.824194,1.778833,0.558601,-1.841399,1.641309,0.284181,-1.706430,1.584668,0.201432,-1.683824,1.520738,0.151919,-1.992906,1.517659,0.409252,-1.992634,,,,,,,,,,0.110233,0.466434,0.086226,0.119435,0.526332,0.078824,0.107477,0.491861,0.030887
1362,3.783333,-0.634422,0.766768,0.096440,0.016591,0.111954,0.494863,0.066145,1.784267,0.159756,-1.824160,1.778811,0.558582,-1.841356,1.641282,0.284168,-1.706401,1.584665,0.201425,-1.683833,1.520738,0.151932,-1.992915,1.517640,0.409257,-1.992585,,,,,,,,,,0.109890,0.466473,0.087123,0.119124,0.526330,0.079566,0.106848,0.491788,0.031746
1363,3.786111,-0.633575,0.767370,0.097669,0.013637,0.111546,0.494852,0.066977,1.784295,0.159768,-1.824194,1.778808,0.558588,-1.841358,1.641317,0.284166,-1.706444,1.584695,0.201431,-1.683852,1.520704,0.151932,-1.992861,1.517023,0.409520,-1.991880,,,,,,,,,,0.109572,0.466514,0.088011,0.118846,0.526336,0.080298,0.106218,0.491707,0.032623
1364,3.788889,-0.632954,0.767785,0.098762,0.011012,0.111156,0.494858,0.067800,1.784310,0.159761,-1.824202,1.778807,0.558597,-1.841343,1.641320,0.284169,-1.706448,1.584674,0.201440,-1.683796,1.520721,0.151926,-1.992886,1.517659,0.409252,-1.992650,,,,,,,,,,0.109270,0.466552,0.088883,0.118558,0.526360,0.081015,0.105638,0.491661,0.033502
